phrase_id,text,label,weight,
33,my weed is like the qur'an . <repeat> i burn it until i get,0.9,0.875,
33,my weed is like the qur'an . <repeat> i burn it until i get stoned,0.9,0.9375,
33,my weed is like the qur'an . <repeat> i burn it until i get stoned .,1,1,
34,Co-worker's,0,0.037037037037037,
34,Co-worker's facebook,0,0.0740740740740741,
34,Co-worker's facebook status::,0,0.111111111111111,
34,Co-worker's facebook status:: Not,0,0.148148148148148,
34,Co-worker's facebook status:: Not sure,0,0.185185185185185,
34,Co-worker's facebook status:: Not sure how,0,0.222222222222222,
34,Co-worker's facebook status:: Not sure how the,0,0.259259259259259,
34,Co-worker's facebook status:: Not sure how the guy,0,0.296296296296296,
34,Co-worker's facebook status:: Not sure how the guy sitting,0,0.333333333333333,
34,Co-worker's facebook status:: Not sure how the guy sitting next,0,0.37037037037037,
34,Co-worker's facebook status:: Not sure how the guy sitting next to,0,0.407407407407407,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me,0,0.444444444444444,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in,0,0.481481481481481,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class,0,0.518518518518519,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can,0,0.555555555555556,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell,0,0.592592592592593,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so,0,0.62962962962963,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad,0.2,0.666666666666667,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and,0.3,0.703703703703704,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still,0.4,0.740740740740741,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be,0.5,0.777777777777778,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive.,0.6,0.814814814814815,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First,0.6,0.851851851851852,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment::,0.7,0.888888888888889,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is,0.8,0.925925925925926,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is he,0.9,0.962962962962963,
34,Co-worker's facebook status:: Not sure how the guy sitting next to me in class can smell so bad and still be alive. First comment:: Is he Indian?,1,1,
35,What,0,0.0909090909090909,
35,What do,0,0.181818181818182,
35,What do bikes,0,0.272727272727273,
35,What do bikes and,0,0.363636363636364,
35,What do bikes and black,0.5,0.454545454545455,
35,What do bikes and black men,0.6,0.545454545454545,
35,What do bikes and black men have,0.7,0.636363636363636,
35,What do bikes and black men have in,0.7,0.727272727272727,
35,What do bikes and black men have in common?,0.8,0.818181818181818,
35,What do bikes and black men have in common? The,0.9,0.909090909090909,
35,What do bikes and black men have in common? The chain,1,1,
36,What,0,0.0666666666666667,
36,What did,0,0.133333333333333,
36,What did God,0,0.2,
36,What did God say,0,0.266666666666667,
36,What did God say when,0,0.333333333333333,
36,What did God say when he,0,0.4,
36,What did God say when he made,0,0.466666666666667,
36,What did God say when he made the,0,0.533333333333333,
36,What did God say when he made the first,0,0.6,
36,What did God say when he made the first black,0.5,0.666666666666667,
36,What did God say when he made the first black person?,0.6,0.733333333333333,
36,"What did God say when he made the first black person? Dammit,",0.7,0.8,
36,"What did God say when he made the first black person? Dammit, I",0.8,0.866666666666667,
36,"What did God say when he made the first black person? Dammit, I burnt",0.9,0.933333333333333,
36,"What did God say when he made the first black person? Dammit, I burnt one.",1,1,
37,What,0,0.0555555555555556,
37,What do,0,0.111111111111111,
37,What do you,0,0.166666666666667,
37,What do you say,0,0.222222222222222,
37,What do you say to,0,0.277777777777778,
37,What do you say to a,0,0.333333333333333,
37,What do you say to a black,0.6,0.388888888888889,
37,What do you say to a black guy,0.6,0.444444444444444,
37,What do you say to a black guy in,0.7,0.5,
37,What do you say to a black guy in a,0.7,0.555555555555556,
37,What do you say to a black guy in a three,0.7,0.611111111111111,
37,What do you say to a black guy in a three piece,0.8,0.666666666666667,
37,What do you say to a black guy in a three piece suit?,0.8,0.722222222222222,
37,What do you say to a black guy in a three piece suit? Will,0.8,0.777777777777778,
37,What do you say to a black guy in a three piece suit? Will the,0.8,0.833333333333333,
37,What do you say to a black guy in a three piece suit? Will the defendant,0.9,0.888888888888889,
37,What do you say to a black guy in a three piece suit? Will the defendant please,0.9,0.944444444444444,
37,What do you say to a black guy in a three piece suit? Will the defendant please rise,1,1,
38,how,0,0.0526315789473684,
38,how did,0,0.105263157894737,
38,how did the,0,0.157894736842105,
38,how did the jewish,0.6,0.210526315789474,
38,how did the jewish kid,0.6,0.263157894736842,
38,how did the jewish kid cheat,0.6,0.315789473684211,
38,how did the jewish kid cheat on,0.7,0.368421052631579,
38,how did the jewish kid cheat on his,0.7,0.421052631578947,
38,how did the jewish kid cheat on his math,0.7,0.473684210526316,
38,how did the jewish kid cheat on his math test,0.7,0.526315789473684,
38,how did the jewish kid cheat on his math test ?,0.8,0.578947368421053,
38,how did the jewish kid cheat on his math test ? he,0.8,0.631578947368421,
38,how did the jewish kid cheat on his math test ? he used,0.8,0.68421052631579,
38,how did the jewish kid cheat on his math test ? he used the,0.8,0.736842105263158,
38,how did the jewish kid cheat on his math test ? he used the numbers,0.8,0.789473684210526,
38,how did the jewish kid cheat on his math test ? he used the numbers on,0.9,0.842105263157895,
38,how did the jewish kid cheat on his math test ? he used the numbers on his,0.9,0.894736842105263,
38,how did the jewish kid cheat on his math test ? he used the numbers on his arm,0.9,0.947368421052632,
38,how did the jewish kid cheat on his math test ? he used the numbers on his arm .,1,1,
39,did,0,0.0526315789473684,
39,did you,0,0.105263157894737,
39,did you know,0,0.157894736842105,
39,did you know Mexicans,0.3,0.210526315789474,
39,did you know Mexicans in,0.3,0.263157894736842,
39,did you know Mexicans in Southern,0.4,0.315789473684211,
39,did you know Mexicans in Southern California,0.4,0.368421052631579,
39,did you know Mexicans in Southern California actually,0.5,0.421052631578947,
39,did you know Mexicans in Southern California actually use,0.5,0.473684210526316,
39,"did you know Mexicans in Southern California actually use ""JAJAJA""",0.6,0.526315789473684,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead",0.6,0.578947368421053,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of",0.6,0.631578947368421,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah""",0.7,0.68421052631579,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses",0.7,0.736842105263158,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses me",0.8,0.789473684210526,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses me off",0.8,0.842105263157895,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses me off so",0.9,0.894736842105263,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses me off so much",0.9,0.947368421052632,
39,"did you know Mexicans in Southern California actually use ""JAJAJA"" Instead of ""hahah"" pisses me off so much #DEPORTALLOFTHEM",1,1,
40,You,0,0.1,
40,You can't,0,0.2,
40,You can't be,0,0.3,
40,You can't be a,0,0.4,
40,You can't be a person,0,0.5,
40,You can't be a person of,0,0.6,
40,You can't be a person of colour,,0.3,0.7
40,You can't be a person of colour, you're,0.6,0.8
40,You can't be a person of colour, you're too,0.9,0.9
40,You can't be a person of colour, you're too pale!,1,1
41,WOW,0,0.0454545454545455,
41,WOW TOP,0,0.0909090909090909,
41,WOW TOP SHELF,0,0.136363636363636,
41,WOW TOP SHELF HUMOR,0,0.181818181818182,
41,WOW TOP SHELF HUMOR @arabdizzle,0,0.227272727272727,
41,WOW TOP SHELF HUMOR @arabdizzle What's,0,0.272727272727273,
41,WOW TOP SHELF HUMOR @arabdizzle What's the,0,0.318181818181818,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point,0,0.363636363636364,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in,0,0.409090909090909,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having,0,0.454545454545455,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a,0.2,0.5,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning,0.3,0.545454545454545,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady,0.3,0.590909090909091,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when,0.4,0.636363636363636,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I,0.5,0.681818181818182,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have,0.6,0.727272727272727,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a,0.6,0.772727272727273,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom,0.7,0.818181818181818,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and,0.8,0.863636363636364,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a,0.8,0.909090909090909,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister?,0.9,0.954545454545455,
41,WOW TOP SHELF HUMOR @arabdizzle What's the point in having a cleaning lady when I have a mom and a sister? #NotSexist,1,1,
42,Since,0,0.0555555555555556,
42,Since Harriet,0,0.111111111111111,
42,Since Harriet tubman,0.2,0.166666666666667,
42,Since Harriet tubman is,0.2,0.222222222222222,
42,Since Harriet tubman is on,0.3,0.277777777777778,
42,Since Harriet tubman is on the,0.4,0.333333333333333,
42,Since Harriet tubman is on the 20,0.4,0.388888888888889,
42,Since Harriet tubman is on the 20 dollar,0.4,0.444444444444444,
42,Since Harriet tubman is on the 20 dollar bill,0.5,0.5,
42,"Since Harriet tubman is on the 20 dollar bill now,",0.6,0.555555555555556,
42,"Since Harriet tubman is on the 20 dollar bill now, is",0.6,0.611111111111111,
42,"Since Harriet tubman is on the 20 dollar bill now, is it",0.6,0.666666666666667,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth",0.7,0.722222222222222,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5",0.8,0.777777777777778,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of",0.8,0.833333333333333,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of a",0.8,0.888888888888889,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of a 20",0.9,0.944444444444444,
42,"Since Harriet tubman is on the 20 dollar bill now, is it worth 3/5 of a 20 now?",1,1,
43,"Yes,",0,0.05,
43,"Yes, you're",0,0.1,
43,"Yes, you're both.",0,0.15,
43,"Yes, you're both. @kfuru16:",0,0.2,
43,"Yes, you're both. @kfuru16: My",0,0.25,
43,"Yes, you're both. @kfuru16: My sister",0,0.3,
43,"Yes, you're both. @kfuru16: My sister is",0,0.35,
43,"Yes, you're both. @kfuru16: My sister is a",0,0.4,
43,"Yes, you're both. @kfuru16: My sister is a woman",0,0.45,
43,"Yes, you're both. @kfuru16: My sister is a woman and",0,0.5,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian.",0,0.55,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She",0.4,0.6,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is",0.5,0.65,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the",0.5,0.7,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst",0.6,0.75,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver",0.7,0.8,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in",0.8,0.85,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America",0.8,0.9,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist",0.9,0.95,
43,"Yes, you're both. @kfuru16: My sister is a woman and Asian. She is the worst driver in America #notracist #notsexist",1,1,
44,i,0,0.0555555555555556,
44,i painted,0,0.111111111111111,
44,i painted my,0,0.166666666666667,
44,i painted my laptop,0,0.222222222222222,
44,i painted my laptop black,0.4,0.277777777777778,
44,i painted my laptop black so,0.4,0.333333333333333,
44,i painted my laptop black so it,0.5,0.388888888888889,
44,i painted my laptop black so it would,0.5,0.444444444444444,
44,i painted my laptop black so it would run,0.6,0.5,
44,i painted my laptop black so it would run faster,0.6,0.555555555555556,
44,i painted my laptop black so it would run faster .,0.6,0.611111111111111,
44,i painted my laptop black so it would run faster . <repeat>,0.7,0.666666666666667,
44,i painted my laptop black so it would run faster . <repeat> and,0.7,0.722222222222222,
44,i painted my laptop black so it would run faster . <repeat> and now,0.8,0.777777777777778,
44,i painted my laptop black so it would run faster . <repeat> and now it,0.8,0.833333333333333,
44,i painted my laptop black so it would run faster . <repeat> and now it wo,0.9,0.888888888888889,
44,i painted my laptop black so it would run faster . <repeat> and now it wo n't,0.9,0.944444444444444,
44,i painted my laptop black so it would run faster . <repeat> and now it wo n't work,1,1,
45,black,0.3,0.1,
45,black people,0.4,0.2,
45,black people are,0.4,0.3,
45,black people are like,0.5,0.4,
45,black people are like tires,0.6,0.5,
45,black people are like tires they,0.7,0.6,
45,black people are like tires they work,0.8,0.7,
45,black people are like tires they work better,0.8,0.8,
45,black people are like tires they work better with,0.9,0.9,
45,black people are like tires they work better with chains,1,1,
46,I,0,0.037037037037037,
46,I think,0,0.0740740740740741,
46,I think its,0,0.111111111111111,
46,I think its funny,0,0.148148148148148,
46,"I think its funny ,",0,0.185185185185185,
46,"I think its funny , as",0,0.222222222222222,
46,"I think its funny , as a",0,0.259259259259259,
46,"I think its funny , as a premed",0,0.296296296296296,
46,"I think its funny , as a premed student",0,0.333333333333333,
46,"I think its funny , as a premed student there",0,0.37037037037037,
46,"I think its funny , as a premed student there has",0,0.407407407407407,
46,"I think its funny , as a premed student there has n't",0,0.444444444444444,
46,"I think its funny , as a premed student there has n't been",0,0.481481481481481,
46,"I think its funny , as a premed student there has n't been a",0,0.518518518518519,
46,"I think its funny , as a premed student there has n't been a black",0.6,0.555555555555556,
46,"I think its funny , as a premed student there has n't been a black person",0.6,0.592592592592593,
46,"I think its funny , as a premed student there has n't been a black person within",0.7,0.62962962962963,
46,"I think its funny , as a premed student there has n't been a black person within a",0.7,0.666666666666667,
46,"I think its funny , as a premed student there has n't been a black person within a hundred",0.7,0.703703703703704,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles",0.7,0.740740740740741,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of",0.8,0.777777777777778,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any",0.8,0.814814814814815,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of",0.8,0.851851851851852,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my",0.8,0.888888888888889,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my classes",0.9,0.925925925925926,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my classes ever",0.9,0.962962962962963,
46,"I think its funny , as a premed student there has n't been a black person within a hundred miles of any of my classes ever .",1,1,
47,Wish,0,0.04,
47,Wish I,0,0.08,
47,Wish I could,0,0.12,
47,Wish I could reply,0,0.16,
47,Wish I could reply with,0,0.2,
47,Wish I could reply with gifs.,0,0.24,
47,Wish I could reply with gifs. @ThisIsFNW,0,0.28,
47,Wish I could reply with gifs. @ThisIsFNW I,0,0.32,
47,Wish I could reply with gifs. @ThisIsFNW I hate,0,0.36,
47,Wish I could reply with gifs. @ThisIsFNW I hate when,0,0.4,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women,0.4,0.44,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want,0.4,0.48,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want to,0.5,0.52,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want to be,0.5,0.56,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men.,0.6,0.6,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's,0.6,0.64,
47,Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not,0.6,0.68,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist,",0.7,0.72,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's",0.7,0.76,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology.",0.7,0.8,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were",0.8,0.84,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just",0.8,0.88,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different,",0.9,0.92,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept",0.9,0.96,
47,"Wish I could reply with gifs. @ThisIsFNW I hate when women want to be men. It's not sexist, it's biology. Were just different, accept it.",1,1,
48,why,0,0.0666666666666667,
48,why do,0,0.133333333333333,
48,why do nt,0,0.2,
48,why do nt jews,0.7,0.266666666666667,
48,why do nt jews like,0.7,0.333333333333333,
48,why do nt jews like the,0.7,0.4,
48,why do nt jews like the internet,0.8,0.466666666666667,
48,why do nt jews like the internet ?,0.8,0.533333333333333,
48,why do nt jews like the internet ? because,0.8,0.6,
48,why do nt jews like the internet ? because they,0.8,0.666666666666667,
48,why do nt jews like the internet ? because they always,0.8,0.733333333333333,
48,why do nt jews like the internet ? because they always got,0.9,0.8,
48,why do nt jews like the internet ? because they always got roasted,0.9,0.866666666666667,
48,why do nt jews like the internet ? because they always got roasted by,0.9,0.933333333333333,
48,why do nt jews like the internet ? because they always got roasted by nazis,1,1,
49,I’m,0,0.0714285714285714,
49,I’m starving,0,0.142857142857143,
49,I’m starving and,0,0.214285714285714,
49,I’m starving and scared,0,0.285714285714286,
49,I’m starving and scared That,0,0.357142857142857,
49,I’m starving and scared That I,0,0.428571428571429,
49,I’m starving and scared That I might,0,0.5,
49,I’m starving and scared That I might offend,0,0.571428571428571,
49,I’m starving and scared That I might offend Africans,0.5,0.642857142857143,
49,I’m starving and scared That I might offend Africans because,0.6,0.714285714285714,
49,I’m starving and scared That I might offend Africans because I’m,0.7,0.785714285714286,
49,I’m starving and scared That I might offend Africans because I’m culturally,0.8,0.857142857142857,
49,I’m starving and scared That I might offend Africans because I’m culturally appropriating,0.9,0.928571428571429,
49,I’m starving and scared That I might offend Africans because I’m culturally appropriating them,1,1,
50,fat,0.3,0.1,
50,fat chicks,0.4,0.2,
50,fat chicks .,0.4,0.3,
50,fat chicks . <repeat>,0.5,0.4,
50,fat chicks . <repeat> make,0.6,0.5,
50,fat chicks . <repeat> make uggs,0.7,0.6,
50,fat chicks . <repeat> make uggs look,0.8,0.7,
50,fat chicks . <repeat> make uggs look like,0.8,0.8,
50,fat chicks . <repeat> make uggs look like socks,0.9,0.9,
50,fat chicks . <repeat> make uggs look like socks .,1,1,
51,How,0,0.0588235294117647,
51,How do,0,0.117647058823529,
51,How do you,0,0.176470588235294,
51,How do you know,0,0.235294117647059,
51,How do you know if,0,0.294117647058824,
51,How do you know if a,0,0.352941176470588,
51,How do you know if a black,0.6,0.411764705882353,
51,How do you know if a black girl,0.6,0.470588235294118,
51,How do you know if a black girl is,0.7,0.529411764705882,
51,How do you know if a black girl is pregnant?,0.7,0.588235294117647,
51,How do you know if a black girl is pregnant? The,0.7,0.647058823529412,
51,How do you know if a black girl is pregnant? The cotton,0.8,0.705882352941177,
51,How do you know if a black girl is pregnant? The cotton is,0.8,0.764705882352941,
51,How do you know if a black girl is pregnant? The cotton is picked,0.8,0.823529411764706,
51,How do you know if a black girl is pregnant? The cotton is picked off,0.9,0.882352941176471,
51,How do you know if a black girl is pregnant? The cotton is picked off the,0.9,0.941176470588235,
51,How do you know if a black girl is pregnant? The cotton is picked off the tampon,1,1,
52,why,0,0.0384615384615385,
52,why are,0,0.0769230769230769,
52,why are women,0.4,0.115384615384615,
52,why are women like,0.4,0.153846153846154,
52,why are women like clouds,0.4,0.192307692307692,
52,why are women like clouds ?,0.5,0.230769230769231,
52,why are women like clouds ? because,0.5,0.269230769230769,
52,why are women like clouds ? because they,0.5,0.307692307692308,
52,why are women like clouds ? because they dampen,0.5,0.346153846153846,
52,why are women like clouds ? because they dampen your,0.6,0.384615384615385,
52,why are women like clouds ? because they dampen your day,0.6,0.423076923076923,
52,why are women like clouds ? because they dampen your day when,0.6,0.461538461538462,
52,why are women like clouds ? because they dampen your day when they,0.6,0.5,
52,why are women like clouds ? because they dampen your day when they 're,0.6,0.538461538461538,
52,why are women like clouds ? because they dampen your day when they 're around,0.7,0.576923076923077,
52,why are women like clouds ? because they dampen your day when they 're around but,0.7,0.615384615384615,
52,why are women like clouds ? because they dampen your day when they 're around but once,0.7,0.653846153846154,
52,why are women like clouds ? because they dampen your day when they 're around but once they,0.7,0.692307692307692,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're,0.8,0.730769230769231,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone,0.8,0.769230769230769,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the,0.8,0.807692307692308,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day,0.8,0.846153846153846,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is,0.9,0.884615384615385,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much,0.9,0.923076923076923,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much better,0.9,0.961538461538462,
52,why are women like clouds ? because they dampen your day when they 're around but once they 're gone the day is much better .,1,1,
53,:D,0,0.0833333333333333,
53,:D @nkrause11,0,0.166666666666667,
53,:D @nkrause11 Dudes,0,0.25,
53,:D @nkrause11 Dudes who,0,0.333333333333333,
53,:D @nkrause11 Dudes who go,0,0.416666666666667,
53,:D @nkrause11 Dudes who go to,0,0.5,
53,:D @nkrause11 Dudes who go to culinary,0.3,0.583333333333333,
53,:D @nkrause11 Dudes who go to culinary school:,0.4,0.666666666666667,
53,:D @nkrause11 Dudes who go to culinary school: #why,0.6,0.75,
53,:D @nkrause11 Dudes who go to culinary school: #why #findawife,0.8,0.833333333333333,
53,:D @nkrause11 Dudes who go to culinary school: #why #findawife #notsexist,0.9,0.916666666666667,
53,:D @nkrause11 Dudes who go to culinary school: #why #findawife #notsexist :),1,1,
54,What,0,0.0625,
54,What do,0,0.125,
54,What do you,0,0.1875,
54,What do you call,0,0.25,
54,What do you call a,0,0.3125,
54,What do you call a fight,0,0.375,
54,What do you call a fight between,0,0.4375,
54,What do you call a fight between a,0,0.5,
54,What do you call a fight between a mexican,0.4,0.5625,
54,What do you call a fight between a mexican and,0.5,0.625,
54,What do you call a fight between a mexican and a,0.6,0.6875,
54,What do you call a fight between a mexican and a child,0.6,0.75,
54,What do you call a fight between a mexican and a child molester?,0.7,0.8125,
54,What do you call a fight between a mexican and a child molester? Alien,0.8,0.875,
54,What do you call a fight between a mexican and a child molester? Alien vs,0.9,0.9375,
54,What do you call a fight between a mexican and a child molester? Alien vs Predator,1,1,
55,I,0,0.0833333333333333,
55,I play,0,0.166666666666667,
55,I play as,0,0.25,
55,I play as a,0,0.333333333333333,
55,I play as a black,0.4,0.416666666666667,
55,I play as a black character,0.5,0.5,
55,I play as a black character sometimes,0.6,0.583333333333333,
55,I play as a black character sometimes and,0.6,0.666666666666667,
55,I play as a black character sometimes and it,0.7,0.75,
55,I play as a black character sometimes and it never,0.8,0.833333333333333,
55,I play as a black character sometimes and it never bothers,0.9,0.916666666666667,
55,I play as a black character sometimes and it never bothers me.,1,1,
56,So,0,0.0294117647058824,
56,So I,0,0.0588235294117647,
56,So I failed,0,0.0882352941176471,
56,So I failed to,0,0.117647058823529,
56,So I failed to get,0,0.147058823529412,
56,So I failed to get accepted,0,0.176470588235294,
56,So I failed to get accepted at,0,0.205882352941176,
56,So I failed to get accepted at Harvard.,0,0.235294117647059,
56,So I failed to get accepted at Harvard. So,0,0.264705882352941,
56,So I failed to get accepted at Harvard. So I,0,0.294117647058824,
56,So I failed to get accepted at Harvard. So I worked,0,0.323529411764706,
56,So I failed to get accepted at Harvard. So I worked in,0,0.352941176470588,
56,So I failed to get accepted at Harvard. So I worked in a,0,0.382352941176471,
56,So I failed to get accepted at Harvard. So I worked in a coal,0.2,0.411764705882353,
56,So I failed to get accepted at Harvard. So I worked in a coal mine,0.2,0.441176470588235,
56,So I failed to get accepted at Harvard. So I worked in a coal mine for,0.3,0.470588235294118,
56,So I failed to get accepted at Harvard. So I worked in a coal mine for a,0.3,0.5,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while,",0.3,0.529411764705882,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and",0.4,0.558823529411765,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one",0.4,0.588235294117647,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day",0.5,0.617647058823529,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot",0.5,0.647058823529412,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to",0.5,0.676470588235294,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower",0.6,0.705882352941177,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after",0.6,0.735294117647059,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work.",0.6,0.764705882352941,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I",0.7,0.794117647058824,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited",0.7,0.823529411764706,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard",0.8,0.852941176470588,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again",0.8,0.882352941176471,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again then",0.8,0.911764705882353,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again then I",0.9,0.941176470588235,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again then I got",0.9,0.970588235294118,
56,"So I failed to get accepted at Harvard. So I worked in a coal mine for a while, and one day forgot to shower after work. I visited Harvard again then I got accepted.",1,1,
57,TELL,0,0.0555555555555556,
57,TELL ME,0,0.111111111111111,
57,TELL ME MORE,0,0.166666666666667,
57,TELL ME MORE @ohthatliamm,0,0.222222222222222,
57,TELL ME MORE @ohthatliamm I'm,0,0.277777777777778,
57,TELL ME MORE @ohthatliamm I'm not,0,0.333333333333333,
57,TELL ME MORE @ohthatliamm I'm not sexist,0.3,0.388888888888889,
57,TELL ME MORE @ohthatliamm I'm not sexist but,0.4,0.444444444444444,
57,TELL ME MORE @ohthatliamm I'm not sexist but I,0.4,0.5,
57,TELL ME MORE @ohthatliamm I'm not sexist but I don't,0.5,0.555555555555556,
